multilocation_day_id,minutes_id,name,address,lat_long,url,notes,gps_lat,gps_long,address1,city,county,state_province,postal_code,country
,6221,"Holly Springs Primitive Baptist Church, Bremen, Georgia","Holly Springs Rd (Near I-20 x US Hwy 27), Bremen, GA 30117","33.683408, -85.149538",http://pbchurches.org/2008/12/05/holly-springs-primitive-baptist-church-bremen-georgia/,,,,,,,,,
,6222,"James River Convention, St. John’s Church, Richmond, Virginia",,,,,,,,,,,,
,6223,"Oak Hill Baptist Church, Oxford, Alabama","County Line Rd x Delisa Dr, Oxford, AL 36203","33.585194, -85.815858",,,,,,,,,,
,6225,"Holly Springs Primitive Baptist Church, Bremen, Georgia","Holly Springs Rd (Near I-20 x US Hwy 27), Bremen, GA 30117","33.683408, -85.149538",http://pbchurches.org/2008/12/05/holly-springs-primitive-baptist-church-bremen-georgia/,,,,,,,,,
,6226,"Shady Grove Primitive Baptist Church, Winston County, Alabama","Alabama Hwy 195 x County Rd 18, Double Springs, AL 35553","34.188949, -87.425988",,,,,,,,,,
,6228,"Mt. Zion Methodist Church, Harrodsburg, Kentucky","Lexington Rd (Hwy 68), Harrodsburg, KY 40330","37.839942, -84.725402",,,,,,,,,,
,6229,"Eldridge Farm, near Orleans, Indiana","1194 State Highway 337, Orleans, IN 47452","38.575125, -86.310474",,,,,,,,,,
,6230,"Uncle Jack Kerr and Henry Kerr Memorial Singing, Camp Ground Methodist Church, Cleburne County, Alabama",,,,,,,,,,,,
,6231,"All-California Sacred Harp Singing Convention, Online",,,,,,,,,,,,
,6232,"Old County Line Church, Corner, Alabama","Old County Line Church Rd, Warrior, AL 35180","33.807181, -86.927940",,,,,,,,,,
,6233,"Philadelphia Midwinter Online Sacred Harp Singing, Online Via Jamulus and Zoom",,,,,,,,,,,,
,6234,"Lincoln’s Birthday Singing, University of Chicago, Chicago, Illinois",,,,,,,,,,,,
,6235,"Olivet Congregational Church, St. Paul, Minnesota","1850 Iglehart Ave, St Paul, MN 55104","44.949115, -93.179043",http://www.olivetucc.net/,,,,,,,,,
,6236,"Liberty Church (McCormick), Jefferson County, Alabama","7828 McCormick Rd, Dora, AL 35062","33.737918, -87.010312",,,,,,,,,,
,6237,"Rocky Mount Primitive Baptist Church, Daviston, Alabama","County Road 79 x County Road 80, Daviston, AL 36256","33.016557, -85.668546",,,,,,,,,,
,6238,"Pacific Northwest Convention, Washington, Online",,,,,,,,,,,,
,6239,"Ohio State Convention, Columbus, Ohio",,,,,,,,,,,,
,6240,"Ephesus School, Roopville, Georgia","24414 Georgia Hwy 100, Roopville, GA 30170","33.405675, -85.252988",,,,,,,,,,
,6241,"Siloam Church/Old Paths Bible Church, Pike County, Missouri","Pike 410, Middletown, MO 63359","39.244405, -91.290814",http://www.oldpathsbiblechurch.org/,,,,,,,,,
,6242,"Shady Grove Primitive Baptist Church, Winston County, Alabama","Alabama Hwy 195 x County Rd 18, Double Springs, AL 35553","34.188949, -87.425988",,,,,,,,,,
,6243,"Edwardsville Baptist Church, Edwardsville, Alabama","4062 Burton St, Heflin, AL 36264","33.706246, -85.508978",,,,,,,,,,
,6244,"Shiloh Primitive Baptist Church, South of Tallapoosa, Georgia","Shiloh Church Rd (in between Old Hwy 100 and Barge Tallapoosa Rd), Waco, GA 30182","33.660804, -85.278493",,,,,,,,,,
,6245,"Old County Line Church, Corner, Alabama","Old County Line Church Rd, Warrior, AL 35180","33.807181, -86.927940",,,,,,,,,,
,6246,"Old Harmony Primitive Baptist Church, Abernathy, Alabama","Co Rd 60, Abernathy, AL 36264","33.646132, -85.418326",,,,,,,,,,
,6247,"Pine Grove Church, Collinsville, Alabama","County Rd 469, Collinsville, AL 35961","34.218074, -85.857076",,,,,,,,,,
,6249,"Friendship Primitive Baptist Church, Haleyville, Alabama","County Road 23 (in between intersections with County Road 3217 and Violet Road), Haleyville, AL 35565","34.236831, -87.513971",,,,,,,,,,
,6250,"Wallace Park, Portland, Oregon","NW 25th St. x NW Raleigh St., Portland, OR 97210","45.533476, -122.703710",,,,,,,,,,
,6251,"Shady Grove (Keeton Cemetery), Nauvoo (Walker County), Alabama","Keeton Cemetery Rd x Keeton Ln (near Slicklizzard Rd), Nauvoo, AL 35578","33.953091, -87.463703",,,,,,,,,,
,6252,"Faith Lutheran Church, Okemos, Michigan","4515 Dobie Rd, Okemos, MI 48864","42.712547, -84.411198",,,,,,,,,,
,6253,"Mt. Zion Methodist Church, Harrodsburg, Kentucky","Lexington Rd (Hwy 68), Harrodsburg, KY 40330","37.839942, -84.725402",,,,,,,,,,
,6254,"Cane Creek Primitive Baptist Church, Cleburne County, Alabama","US-78, Heflin, AL 36264","33.687325, -85.526104",,,,,,,,,,
,6255,"Rocky Mount Primitive Baptist Church, Daviston, Alabama","County Road 79 x County Road 80, Daviston, AL 36256","33.016557, -85.668546",,,,,,,,,,
,6256,"The Big Singing Day Digital Get-Together, Online, Second Session",,,,,,,,,,,,
,6257,"Liberty Church (McCormick), Jefferson County, Alabama","7828 McCormick Rd, Dora, AL 35062","33.737918, -87.010312",,,,,,,,,,
,6259,"Mount Pisgah Primitive Baptist Church, Sylvester, Georgia","1742 Evergreen Rd, Sylvester, GA 31791","31.421414, -83.879929",http://www.baileymonumentco.info/cemeteries-locations/georgia-cemeteries/worth-co/,,,,,,,,,
,6260,"Siloam Church/Old Paths Bible Church, Pike County, Missouri","Pike 410, Middletown, MO 63359","39.244405, -91.290814",http://www.oldpathsbiblechurch.org/,,,,,,,,,
,6261,"Zion Primitive Baptist Church, Gordo, Alabama","County Rd 49 x Dyer Dr, Gordo, AL 35466","33.424273, -87.879035",,,,,,,,,,
,6262,"Liberty Church, Henagar, Alabama","1500 Liberty Rd, Henagar, AL 35978","34.651086, -85.757431",,,,,,,,,,
,6263,"Society FOR American Music Singing, Parkland Zoom Room (Virtual), Tacoma, Washington",,,,,,,,,,,,
,6265,"Blue Bell Park, Philadelphia, Pennsylvania","842 W Walnut Ln, Philadelphia, PA 19144","40.031260, -75.195292",,,,,,,,,,
,6266,Alpharetta Municipal Building,"2 Park Plaza, Alpharetta, GA 30009","34.074621, -84.292223",,,,,,,,,,
,6267,"Red Cannon Antiques, Cranberry (Venango County), Pennsylvania","630 Peg N Awl Rd, Cranberry, PA 16319","41.296423, -79.616567",,,,,,,,,,
,6268,"Addington Chapel, Bremen Community, Cullman County, Alabama","185 Co Rd 59, Cullman County, AL 35033","33.982804, -87.009103",,,,,,,,,,
,6269,"Woodlands Garden, Decatur, Georgia","932 Scott Blvd, Decatur, GA 30030","33.786287, -84.303752",,,,,,,,,,
,6270,"King School House (Mt. Vernon Baptist Church), Natural Bridge, Alabama","County Rd 357 (off US Hwy 278), Haleyville, AL 35565","34.103610,-87.572780",http://roadsidethoughts.com/cem_map.htm?cem=Mount%20Vernon%20Missionary%20Baptist%20Church%20Cemetery&lat=34.103610&lon=-87.572780&lsr=gn&st=Alabama&frm=Natural%20Bridge&dir=ENE&dst=1&frm=Natural%20Bridge,,,,,,,,,
,6271,"Hopewell Primitive Baptist Church, Ephesus, Georgia","Hopewell Rd, Roopville, GA 30170","33.401821, -85.220497",,,,,,,,,,
,6272,"Macedonia Primitive Baptist Church, Jackson County, Alabama","County Rd 43 x County Rd 38, Section, AL 35771","34.518593, -86.000019",,,,,,,,,,
,6273,"Shady Grove Primitive Baptist Church, Winston County, Alabama","Alabama Hwy 195 x County Rd 18, Double Springs, AL 35553","34.188949, -87.425988",,,,,,,,,,
,6274,"Home of Edwin and Sheila Macadam, Oxford, United Kingdom",,,,,,,,,,,,
,6275,"Mt. Lebanon Missionary Baptist Church, Fayette County, Alabama","Mt. Lebanon Rd, Fayette, AL 35555","33.773864, -87.888766",,,,,,,,,,
,6276,"New Hope Church No. 1, Cullman County, Alabama","County Road 940 x County Road 998, Cullman, AL 35057","34.145166, -87.067362",,,,,,,,,,
,6277,"Harvey’s Brewery Yard, Lewes, Sussex, United Kingdom",,"50.874912, 0.016986",,,,,4 Cliffe High St,Lewes,,England,BN7 2AH,United Kingdom
,6278,"Liberty Church, Henagar, Alabama","1500 Liberty Rd, Henagar, AL 35978","34.651086, -85.757431",,,,,,,,,,
,6279,"Faith Baptist Church, Vinemont, Alabama","25 Co Rd 1302, Cullman, AL 35058","34.225137, -86.857430",,,,,,,,,,
,6280,"Flat Shoals Primitive Baptist Church, Stockbridge, Georgia","2052 Fairview Rd, Stockbridge, GA 30281","33.606238, -84.175965",,,,,,,,,,
,6281,"Ferguson Avenue Baptist Church, Savannah, Georgia","10050 Ferguson Ave, Savannah, GA 31406","31.952415, -81.103116",,,,,,,,,,
,6282,"Red Cannon Antiques, Cranberry (Venango County), Pennsylvania","630 Peg N Awl Rd, Cranberry, PA 16319","41.296423, -79.616567",,,,,,,,,,
,6283,"Faith Lutheran Church, Okemos, Michigan","4515 Dobie Rd, Okemos, MI 48864","42.712547, -84.411198",,,,,,,,,,
,6284,"Boldo United Methodist Church, Boldo, Alabama","55 Gray Rd, Jasper, AL 35504","33.855101, -87.182282",,,,,,,,,,
,6285,"New Prospect Church, Cullman County, Alabama","County Rd 38 x County Rd 76, Cullman, AL 35057","33.984971, -86.926104",,,,,,,,,,
,6286,"State Line Church, Cleburne County (Near Muscadine), Alabama","County Rd 207 (between County Rd 69 and the Georgia State Line), Muscadine, AL 36269","33.755559, -85.363100",,,,,,,,,,
,6287,"Union Fairgrounds, Union, Maine","Fairgrounds Ln, Union, ME 04862","44.213362, -69.286148",https://www.facebook.com/events/183735576982335/,,,,,,,,,
,6288,"Gum Pond Primitive Baptist Church, Eva, Alabama","Gum Pond Rd x Thompson Hollow, Eva, AL 35621","34.330782, -86.674134",,,,,,,,,,
,6289,"Mt. Zion Memorial Singing, Mt. Zion, Georgia",,,,,,,,,,,,
,6290,"Wilson’s Chapel, Carrollton (Cross Plains Community), Georgia","272 Hutcheson Ferry Rd, Whitesburg, GA 30185","33.556988, -84.966111",https://www.facebook.com/WilsonsChapel/timeline?ref=page_internal,,,,,,,,,
,6292,"Red Roof Picnic Shelter, Verdun, Quebec, Canada",,"45.452998, -73.565064",https://www.facebook.com/events/358111025940948/,,,,,,,,,
,6293,"Bethel Primitive Baptist Church, Bruce, Mississippi","MS-9, Bruce, MS 38915","34.012582, -89.352649",,,,,5190 Bd LaSalle,Verdun,,QC,H4H 1N8,Canada
,6294,"St. Hubert’s Episcopal Church, Clark County, Kentucky","1436 Grimes Mill Rd, Lexington, KY 40515","37.914974, -84.320189",,,,,,,,,,
,6295,"St. Paul’s Church Hall, Winchester, United Kingdom",,"51.066703, -1.321208",,,,,St Paul's Hill,Winchester,,England,SO22 5AB,United Kingdom
,6299,"Concord Primitive Baptist Church, Winfield, Alabama","575 County Highway 173, Winfield, AL 35594","33.944158, -87.794022",,,,,,,,,,
,6300,"Edwardsville Baptist Church, Edwardsville, Alabama","4062 Burton St, Heflin, AL 36264","33.706246, -85.508978",,,,,,,,,,
,6301,"Mount Pisgah Primitive Baptist Church, Sylvester, Georgia","1742 Evergreen Rd, Sylvester, GA 31791","31.421414, -83.879929",http://www.baileymonumentco.info/cemeteries-locations/georgia-cemeteries/worth-co/,,,,,,,,,
,6302,"Fred Hamilton Park, Toronto, Ontario, Canada",,"43.653332, -79.420381",https://www.facebook.com/events/4866924503334867,,,,"155 Roxton Rd, Toronto, ON M6J 2Y4, Canada",Toronto,,ON,M6J 2Y4,Canada
,6303,"Antioch Primitive Baptist Church, Forest, Mississippi","MS-21, Forest, MS 39074","32.459823, -89.425555",,,,,,,,,,
,6304,"Bear Creek Old German Baptist Brethren Meeting House, New Lebanon, Ohio","185 South Diamond Mill Rd New Lebanon, OH 45345","39.743132, -84.367042",http://www.ogbbc.org/about/congregations/bear-creek,,,,,,,,,
,6305,"Unitarian Universalist Church of Palo Alto, Palo Alto, California","505 E Charleston Rd, Palo Alto, CA 94306","37.419359, -122.112350",http://www.uucpa.org/,,,,,,,,,
,6307,"Shanagore Hill Singing, Inishannon, County Cork, Ireland",,,,,,,,,,,,
,6308,"Shoal Creek Church, North of Heflin, Alabama","County Rd 553 D, Fruithurst, AL 36262","33.775656, -85.564125",http://shoalcreekchurch.net/,,,,,,,,,
,6309,"Community Center, Cape Meares, Oregon","5690 4th St NW, Tillamook, OR 97141","45.499010, -123.958727",http://www.capemeares.org/schoolhouse/building-use/,,,,,,,,,
,6310,"The Church of Greenville, Simpsonville, South Carolina","212 E Standing Springs Rd, Simpsonville, SC 29680","34.729082, -82.294777",,,,,,,,,,
,6311,"United Kingdom Sacred Harp Convention, Cancelled Due to Covid-19 Pandemic",,,,,,,,,,,,
,6313,"Poplar Springs Primitive Baptist Church, North of Bowdon, Carroll County, Georgia","Smithfield Rd, Bowdon, GA 30108","33.601645, -85.273984",,,,,,,,,,
,6314,"Roberta Civic Center, Roberta, Georgia","93 S Mathews St, Roberta, GA 31078","32.717497, -84.009663",,,,,,,,,,
,6315,"Centre Jean Richepin, Clermont-Ferrand, France",,"45.781720, 3.085894",,,,,15 rue Jean Richepin,Clermont-Ferrand,,,63000,France
,6316,"Gorgie Dalry Stenhouse Church, Edinburgh, Scotland",,"55.938016, -3.232784",https://sacredharp.uk/event/edinburgh-shenandoah-singing-2/,,,,190-192 Gorgie Rd ,Edinburgh,,Scotland,EH11 2NX,United Kingdom
,6317,"Grant Park Picnic Shelter, Portland, Oregon","Grant Park Path, Portland, OR 97212","45.540955, -122.626902",https://www.facebook.com/events/348495350357262/,,,,,,,,,
,6318,"Roberta Civic Center, Roberta, Georgia","93 S Mathews St, Roberta, GA 31078","32.717497, -84.009663",,,,,,,,,,
,6319,"Old County Line Church, Corner, Alabama","Old County Line Church Rd, Warrior, AL 35180","33.807181, -86.927940",,,,,,,,,,
,6320,"St. Paul’s Church Hall, Winchester, United Kingdom",,"51.066703, -1.321208",,,,,St Paul's Hill,Winchester,,England,SO22 5AB,United Kingdom
,6322,"Union Musical Sacred Harp Singing Convention, Canceled Due to Covid-19 Pandemic",,,,,,,,,,,,
,6323,"Woodlands Garden, Decatur, Georgia","932 Scott Blvd, Decatur, GA 30030","33.786287, -84.303752",,,,,,,,,,
,6324,"Liberty Church (McCormick), Jefferson County, Alabama","7828 McCormick Rd, Dora, AL 35062","33.737918, -87.010312",,,,,,,,,,
,6325,"Holly Springs Primitive Baptist Church, Bremen, Georgia","Holly Springs Rd (Near I-20 x US Hwy 27), Bremen, GA 30117","33.683408, -85.149538",http://pbchurches.org/2008/12/05/holly-springs-primitive-baptist-church-bremen-georgia/,,,,,,,,,
,6326,"Crawford Farm, Denmark, Wisconsin","5670 Ronk Rd, Denmark, WI 54208","44.368013, -87.867432",,,,,,,,,,
,6327,"Oak Hill Baptist Church, Oxford, Alabama","County Line Rd x Delisa Dr, Oxford, AL 36203","33.585194, -85.815858",,,,,,,,,,
,6328,"Woodlands Garden, Decatur, Georgia","932 Scott Blvd, Decatur, GA 30030","33.786287, -84.303752",,,,,,,,,,
,6329,"Eldridge Farm, near Orleans, Indiana","1194 State Highway 337, Orleans, IN 47452","38.575125, -86.310474",,,,,,,,,,
,6330,"Mt. Zion Methodist Church, Harrodsburg, Kentucky","Lexington Rd (Hwy 68), Harrodsburg, KY 40330","37.839942, -84.725402",,,,,,,,,,
,6331,"Antioch Baptist Church, Ider, Alabama","County Rd 783 x County Rd 141, Ider, AL 35981","34.750679, -85.628201",,,,,,,,,,
,6332,"Shady Grove Primitive Baptist Church, Winston County, Alabama","Alabama Hwy 195 x County Rd 18, Double Springs, AL 35553","34.188949, -87.425988",,,,,,,,,,
,6333,"Camp Ground Methodist Church, Cleburne County, Alabama","24581 Co Rd 49, Muscadine, AL 36269","33.770347, -85.413262",,,,,,,,,,
,6334,"Brisbane Community Park, Brisbane, California","11 Old County Rd, Brisbane, CA 94005","37.685356, -122.401575",,,,,,,,,,
,6335,"Friends’ Meeting House, Chicago, Illinois","5615 S Woodlawn Ave, Chicago, IL 60637","41.792801, -87.596164",https://57thstreet.ilym.org/57thStreet/,,,,,,,,,
,6336,"Liberty Church (McCormick), Jefferson County, Alabama","7828 McCormick Rd, Dora, AL 35062","33.737918, -87.010312",,,,,,,,,,
,6337,"Rocky Mount Primitive Baptist Church, Daviston, Alabama","County Road 79 x County Road 80, Daviston, AL 36256","33.016557, -85.668546",,,,,,,,,,
,6338,"Seward Park, Seattle, Washington","5900 Lake Washington Blvd S, Seattle, WA 98118","47.552315, -122.255451",https://twitter.com/SEAsacredharp/status/1492652337101369344,,,,,,,,,
,6339,"Quaker Meeting House, Cork, Ireland",,"51.892078, -8.468588",https://www.facebook.com/events/315025472250998,,,,Summerhill S,Cork,County Cork,Munster,T12 XW8R,Ireland
,6340,"Ökumenisches Forum HafenCity, Hamburg, Germany",,"53.542649, 10.002368",http://www.oekumenisches-forum-hafencity.de/start/index.php?language=d,,,,Shanghaiallee 12,Hamburg,,,20457,Germany
,6341,"Rehoboth House New Year’s Singing, Osage Avenue, Philadelphia, Pennsylvania",,,,,,,,,,,,
,6342,"Ephesus School, Roopville, Georgia","24414 Georgia Hwy 100, Roopville, GA 30170","33.405675, -85.252988",,,,,,,,,,
,6343,"Society for American Music Singing, Sonora Zoom Room (Virtual), Tucson, Arizona",,,,,,,,,,,,
,6344,"Staplefield Village Hall, Crawley, Sussex, United Kingdom",,"51.036759, -0.179271",http://www.anstystaplefield-pc.gov.uk/Core/Ansty-and-Staplefield-Parish-Council/Pages/Local_Amenities_Clubs_and_Events_1.aspx,,,,Cuckfield Rd,Haywards Heath,West Sussex,England,RH17 6ET,United Kingdom
,6345,"Old Orchard Presbyterian Church, Saint Louis, Missouri","640 Amelia Ave, Webster Groves, MO 63119","38.596738, -90.338130",,,,,,,,,,
,6346,"Quaker Meeting House, Cork, Ireland",,"51.892078, -8.468588",https://www.facebook.com/events/315025472250998,,,,Summerhill S,Cork,County Cork,Munster,T12 XW8R,Ireland
,6347,"Radnor Primitive Baptist Church, Nashville, Tennessee","503 Brewer Dr, Nashville, TN 37211","36.055695, -86.724642",,,,,,,,,,
,6348,"Edwardsville Baptist Church, Edwardsville, Alabama","4062 Burton St, Heflin, AL 36264","33.706246, -85.508978",,,,,,,,,,
,6349,"Pontotoc Electric Power Association (Pepa) meeting room, Bruce, Mississippi","125 S Newberger Ave, Bruce, MS 38915","33.989196, -89.346736",,,,,,,,,,
,6350,"Shiloh Primitive Baptist Church, South of Tallapoosa, Georgia","Shiloh Church Rd (in between Old Hwy 100 and Barge Tallapoosa Rd), Waco, GA 30182","33.660804, -85.278493",,,,,,,,,,
,6351,"Seabold Hall, Bainbridge Island, Washington","14450 Komedal Rd NE, Bainbridge Island, WA 98110","47.694063, -122.558117",https://biparks.org/map-location/seabold-hall/,,,,,,,,,
,6352,"Antioch Baptist Church, Ider, Alabama","County Rd 783 x County Rd 141, Ider, AL 35981","34.750679, -85.628201",,,,,,,,,,
,6353,"Old County Line Church, Corner, Alabama","Old County Line Church Rd, Warrior, AL 35180","33.807181, -86.927940",,,,,,,,,,
,6354,"Union Primitive Baptist Church, Goggans, Georgia","Johnstonville Rd (across from intersection with Farm Rd), Barnesville, GA 30204","33.076554, -84.091582",http://georgiainfo.galileo.usg.edu/topics/historical_markers/county/lamar/goggans-georgia,,,,,,,,,
,6355,"Not-Quite New Haven Not-Quite All-Day Singing, Guilford, Connecticut",,,,,,,,,,,,
,6356,"Old Harmony Primitive Baptist Church, Abernathy, Alabama","Co Rd 60, Abernathy, AL 36264","33.646132, -85.418326",,,,,,,,,,
,6357,"Pine Grove Church, Collinsville, Alabama","County Rd 469, Collinsville, AL 35961","34.218074, -85.857076",,,,,,,,,,
,6358,"Kegworth Village Hall, Leicestershire, United Kingdom",,"52.837755, -1.276204",https://www.hallshire.com/halls/view/1108/kegworth-village-hall,,,,Nottingham Rd,Kegworth,Leicestershire,England,DE74 2EH,United Kingdom
,6359,"Westside Park Pavilion, Atlanta, Georgia","1660 Johnson Rd NW, Atlanta, GA 30318","33.782067, -84.441091",https://www.facebook.com/events/westside-park-pavilion-atlanta/atlanta-all-day-sacred-harp-singing-2022/1020836208830628/,,,,,,,,,
,6360,"Pedro Point Firehouse, Pacifica, California","1227 Danmann Ave, Pacifica, CA 94044","37.595689, -122.508922",https://www.pedropoint.org,,,,,,,,,
,6361,"Strickler Farm, Mountville, Pennsylvania","1855 Stony Battery Rd, Mountville, PA 17554","40.047029, -76.420241",,,,,,,,,,
,6363,"St. Michael Lutheran Church, Cleburne County, Alabama","2213 CR 14, Muscadine, AL 36269","33.815231, -85.406963",,,,,,,,,,
